ID	Pathogen	Pathogen Taxonomy	Source	Taxonomy ID	Transmission Method	Host/Reservoir	Taxonomy ID	Disease	Anatomy	Symptoms/Documentation/Attributes
II:0010696	Influenza A virus (A/WSN/1933(H1N1))	382835				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010698	Influenza A virus (A/WSN/1940(H1N1))	387188				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010376	Influenza A virus (A/Wa-182(H3N2))	384478				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010384	Influenza A virus (A/Waikato/1/2000(H3N2))	383114				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010385	Influenza A virus (A/Waikato/1/2001(H3N2))	383149				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010386	Influenza A virus (A/Waikato/1/2003(H3N2))	383190				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010387	Influenza A virus (A/Waikato/1/2004(H3N2))	383226				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010388	Influenza A virus (A/Waikato/1/2005(H3N2))	383286				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010377	Influenza A virus (A/Waikato/10/2001(H1N1))	383136				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010378	Influenza A virus (A/Waikato/10/2005(H3N2))	383305				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010379	Influenza A virus (A/Waikato/102/2003(H3N2))	383213				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010380	Influenza A virus (A/Waikato/105/2001(H3N2))	383154				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010381	Influenza A virus (A/Waikato/108/2003(H3N2))	383214				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010382	Influenza A virus (A/Waikato/11/2005(H1N1))	383277				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010383	Influenza A virus (A/Waikato/115/2003(H3N2))	383215				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010390	Influenza A virus (A/Waikato/12/2004(H3N2))	383234				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010391	Influenza A virus (A/Waikato/12/2005(H3N2))	383308				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010389	Influenza A virus (A/Waikato/120/2003(H3N2))	383210				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010392	Influenza A virus (A/Waikato/122/2003(H3N2))	383217				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010393	Influenza A virus (A/Waikato/129/2003(H3N2))	383218				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010394	Influenza A virus (A/Waikato/13/2005(H1N1))	383282				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010395	Influenza A virus (A/Waikato/133/2003(H3N2))	383219				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010396	Influenza A virus (A/Waikato/139/2003(H3N2))	383220				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010397	Influenza A virus (A/Waikato/14/2005(H1N1))	383284				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010398	Influenza A virus (A/Waikato/147/2003(H3N2))	383221				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010399	Influenza A virus (A/Waikato/148/2003(H3N2))	383222				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010401	Influenza A virus (A/Waikato/15/2000(H3N2))	383124				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010402	Influenza A virus (A/Waikato/15/2003(H3N2))	383196				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010403	Influenza A virus (A/Waikato/15/2005(H3N2))	383304				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010400	Influenza A virus (A/Waikato/150/2003(H3N2))	383223				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010404	Influenza A virus (A/Waikato/154/2003(H3N2))	383199				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010405	Influenza A virus (A/Waikato/155/2003(H3N2))	383200				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010406	Influenza A virus (A/Waikato/156/2003(H3N2))	383201				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010407	Influenza A virus (A/Waikato/16/2000(H3N2))	383125				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010408	Influenza A virus (A/Waikato/16/2001(H1N1))	383137				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010409	Influenza A virus (A/Waikato/16/2004(H3N2))	383241				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010410	Influenza A virus (A/Waikato/16/2005(H3N2))	417282				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010411	Influenza A virus (A/Waikato/17/2000(H3N2))	383126				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010412	Influenza A virus (A/Waikato/18/2000(H1N1))	383110				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010413	Influenza A virus (A/Waikato/18/2001(H1N1))	383139				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010414	Influenza A virus (A/Waikato/18/2005(H3N2))	417283				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010415	Influenza A virus (A/Waikato/19/2000(H1N1))	383111				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010422	Influenza A virus (A/Waikato/2/2002(H3N2))	383155				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010423	Influenza A virus (A/Waikato/2/2005(H3N2))	383287				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010416	Influenza A virus (A/Waikato/20/2000(H3N2))	383128				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010417	Influenza A virus (A/Waikato/20/2001(H1N1))	383138				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010418	Influenza A virus (A/Waikato/20/93(H3N2))	62600				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010419	Influenza A virus (A/Waikato/21/2002(H3N2))	383164				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010420	Influenza A virus (A/Waikato/21/2003(H3N2))	383198				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010421	Influenza A virus (A/Waikato/21/2004(H3N2))	383242				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010424	Influenza A virus (A/Waikato/22/2004(H3N2))	383250				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010425	Influenza A virus (A/Waikato/23/2002(H3N2))	383165				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010426	Influenza A virus (A/Waikato/25/2002(H3N2))	383173				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010427	Influenza A virus (A/Waikato/26/2004(H3N2))	383251				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010428	Influenza A virus (A/Waikato/29/2002(H3N2))	383174				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010429	Influenza A virus (A/Waikato/29/2003(H3N2))	383203				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010431	Influenza A virus (A/Waikato/3/2001(H1N1))	383131				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010432	Influenza A virus (A/Waikato/3/2003(H3N2))	383193				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010433	Influenza A virus (A/Waikato/3/2004(H3N2))	383233				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010434	Influenza A virus (A/Waikato/3/2005(H3N2))	383288				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010430	Influenza A virus (A/Waikato/31/2002(H3N2))	383176				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010435	Influenza A virus (A/Waikato/35/2004(H3N2))	383257				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010436	Influenza A virus (A/Waikato/36/2002(H3N2))	383175				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010438	Influenza A virus (A/Waikato/4/2000(H3N2))	383116				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010439	Influenza A virus (A/Waikato/4/2001(H1N1))	383133				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010440	Influenza A virus (A/Waikato/4/2005(H1N1))	383275				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010437	Influenza A virus (A/Waikato/40/2004(H3N2))	383258				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010441	Influenza A virus (A/Waikato/42/2001(H1N1))	383142				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010442	Influenza A virus (A/Waikato/43/2004(H3N2))	383259				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010443	Influenza A virus (A/Waikato/45/2004(H3N2))	383260				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010444	Influenza A virus (A/Waikato/46/2003(H3N2))	383202				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010448	Influenza A virus (A/Waikato/5/2000(H3N2))	383117				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010449	Influenza A virus (A/Waikato/5/2001(H3N2))	383150				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010450	Influenza A virus (A/Waikato/5/2002(H3N2))	383156				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010445	Influenza A virus (A/Waikato/51/2001(H1N1))	383141				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010446	Influenza A virus (A/Waikato/51/2002(H3N2))	383182				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010447	Influenza A virus (A/Waikato/51/2004(H3N2))	383263				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010451	Influenza A virus (A/Waikato/52/2002(H3N2))	383181				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010452	Influenza A virus (A/Waikato/53/2003(H3N2))	383206				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010453	Influenza A virus (A/Waikato/54/2003(H3N2))	383207				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010454	Influenza A virus (A/Waikato/56/2004(H3N2))	383264				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010455	Influenza A virus (A/Waikato/58/2002(H3N2))	383184				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010457	Influenza A virus (A/Waikato/6/2000(H3N2))	383120				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010456	Influenza A virus (A/Waikato/61/2003(H3N2))	383208				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010458	Influenza A virus (A/Waikato/64/2004(H3N2))	383267				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010459	Influenza A virus (A/Waikato/68/2004(H3N2))	383268				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010460	Influenza A virus (A/Waikato/69/2004(H3N2))	383269				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010463	Influenza A virus (A/Waikato/7/2000(H3N2))	383121				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010464	Influenza A virus (A/Waikato/7/2001(H1N1))	383134				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010465	Influenza A virus (A/Waikato/7/2005(H3N2))	383297				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010461	Influenza A virus (A/Waikato/70/2004(H3N2))	383270				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010462	Influenza A virus (A/Waikato/71/2004(H3N2))	383271				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010466	Influenza A virus (A/Waikato/72/2004(H3N2))	383273				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010467	Influenza A virus (A/Waikato/73/2004(H3N2))	383274				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010468	Influenza A virus (A/Waikato/75/2003(H3N2))	383209				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010470	Influenza A virus (A/Waikato/8/2000(H3N2))	383122				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010471	Influenza A virus (A/Waikato/8/2005(H3N2))	383300				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010469	Influenza A virus (A/Waikato/80/2001(H1N1))	383144				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010473	Influenza A virus (A/Waikato/9/2000(H3N2))	383123				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010474	Influenza A virus (A/Waikato/9/2005(H3N2))	383303				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010472	Influenza A virus (A/Waikato/91/2003(H3N2))	383211				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010475	Influenza A virus (A/Waikato/92/2001(H1N1))	383143				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010476	Influenza A virus (A/Waikato/94/2003(H3N2))	383212				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010477	Influenza A virus (A/Washington/1/2006(H1N1))	402977				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010478	Influenza A virus (A/Washington/15/91(H3N2))	62432				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010479	Influenza A virus (A/Washington/186/94(H3N2))	62524				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010480	Influenza A virus (A/Washington/26/93(H3N2))	62601				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010481	Influenza A virus (A/Washington/41/93(H3N2))	62602				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010482	Influenza A virus (A/Washington/5/96(H3N2))	62433				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010487	Influenza A virus (A/Weiss/1943(H1N1))	191090				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010492	Influenza A virus (A/Wellington/1/2001(H1N1))	383132				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010493	Influenza A virus (A/Wellington/1/2004(H3N2))	383225				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010494	Influenza A virus (A/Wellington/1/2005(H3N2))	383289				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010488	Influenza A virus (A/Wellington/10/2003(H3N2))	383192				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010489	Influenza A virus (A/Wellington/10/2005(H1N1))	383278				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010490	Influenza A virus (A/Wellington/11/2000(H1N1))	383103				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010491	Influenza A virus (A/Wellington/11/2005(H1N1))	383279				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010495	Influenza A virus (A/Wellington/12/2005(H1N1))	383280				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010496	Influenza A virus (A/Wellington/13/2005(H1N1))	383283				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010497	Influenza A virus (A/Wellington/14/2000(H1N1))	383104				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010498	Influenza A virus (A/Wellington/14/2004(H3N2))	383230				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010499	Influenza A virus (A/Wellington/14/2005(H1N1))	383285				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010500	Influenza A virus (A/Wellington/16/2000(H1N1))	383106				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010501	Influenza A virus (A/Wellington/17/2001(H1N1))	383145				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010502	Influenza A virus (A/Wellington/18/2000(H1N1))	383105				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010503	Influenza A virus (A/Wellington/18/2004(H3N2))	383235				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010504	Influenza A virus (A/Wellington/2/2000(H1N1))	383096				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010505	Influenza A virus (A/Wellington/2/2005(H3N2))	383290				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010506	Influenza A virus (A/Wellington/22/2001(H3N2))	383152				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010507	Influenza A virus (A/Wellington/22/2004(H3N2))	383239				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010508	Influenza A virus (A/Wellington/23/2004(H3N2))	383232				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010509	Influenza A virus (A/Wellington/24/2000(H1N1))	383108				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010510	Influenza A virus (A/Wellington/25/2003(H3N2))	383194				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010511	Influenza A virus (A/Wellington/26/2000(H3N2))	383119				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010512	Influenza A virus (A/Wellington/27/2004(H3N2))	383238				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010513	Influenza A virus (A/Wellington/28/2000(H3N2))	383127				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010514	Influenza A virus (A/Wellington/28/2001(H1N1))	383148				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010515	Influenza A virus (A/Wellington/28/2003(H3N2))	383195				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010518	Influenza A virus (A/Wellington/3/2000(H1N1))	383097				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010519	Influenza A virus (A/Wellington/3/2001(H1N1))	383135				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010520	Influenza A virus (A/Wellington/3/2003(H3N2))	383188				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010521	Influenza A virus (A/Wellington/3/2005(H3N2))	383292				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010529	Influenza A virus (A/Wellington/3/97(H3N2))	107483				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010516	Influenza A virus (A/Wellington/30/2000(H3N2))	383129				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010517	Influenza A virus (A/Wellington/31/2004(H3N2))	383240				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010522	Influenza A virus (A/Wellington/32/2001(H1N1))	383147				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010523	Influenza A virus (A/Wellington/34/2001(H3N2))	383153				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010524	Influenza A virus (A/Wellington/34/2003(H3N2))	383197				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010525	Influenza A virus (A/Wellington/34/2004(H3N2))	383244				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010526	Influenza A virus (A/Wellington/35/2004(H3N2))	383245				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010527	Influenza A virus (A/Wellington/38/2002(H3N2))	383160				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010528	Influenza A virus (A/Wellington/38/2004(H3N2))	383248				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
II:0010530	Influenza A virus (A/Wellington/4/2003(H3N2))	383189				Homo sapiens	9606	Influenza		URL:http://ncbi.nlm.nih.gov/genomes/FLU/FLU.html
